path,period,strategy,wealth
0,67,rebalanced,18.283718
0,68,rebalanced,13.712788
0,69,rebalanced,10.284591
0,70,rebalanced,7.7134434
0,71,rebalanced,11.570165
0,72,rebalanced,8.6776239
0,73,rebalanced,6.5082179
0,74,rebalanced,4.8811634
0,75,rebalanced,7.3217451
0,76,rebalanced,5.4913088
0,77,rebalanced,4.1184816
0,78,rebalanced,3.0888612
0,79,rebalanced,4.6332918
0,80,rebalanced,3.4749689
0,81,rebalanced,5.2124533
0,82,rebalanced,3.90934
0,83,rebalanced,5.86401
0,84,rebalanced,8.796015
0,85,rebalanced,13.194022
0,86,rebalanced,19.791034
0,87,rebalanced,14.843275
0,88,rebalanced,11.132456
0,89,rebalanced,8.3493423
0,90,rebalanced,6.2620068
0,91,rebalanced,4.6965051
0,92,rebalanced,7.0447576
0,93,rebalanced,5.2835682
0,94,rebalanced,7.9253523
0,95,rebalanced,5.9440142
0,96,rebalanced,8.9160213
0,97,rebalanced,13.374032
0,98,rebalanced,10.030524
0,99,rebalanced,7.522893
0,100,rebalanced,11.28434
1,0,rebalanced,1
1,1,rebalanced,1.5
1,2,rebalanced,1.125
1,3,rebalanced,0.84375
1,4,rebalanced,1.265625
1,5,rebalanced,1.8984375
1,6,rebalanced,1.4238281
1,7,rebalanced,1.0678711
1,8,rebalanced,0.80090332
1,9,rebalanced,1.201355
1,10,rebalanced,0.90101624
1,11,rebalanced,0.67576218
1,12,rebalanced,1.0136433
1,13,rebalanced,0.76023245
1,14,rebalanced,0.57017434
1,15,rebalanced,0.8552615
1,16,rebalanced,0.64144613
1,17,rebalanced,0.96216919
1,18,rebalanced,1.4432538
1,19,rebalanced,1.0824403
1,20,rebalanced,0.81183026
1,21,rebalanced,0.60887269
1,22,rebalanced,0.91330904
1,23,rebalanced,0.68498178
1,24,rebalanced,1.0274727
1,25,rebalanced,1.541209
1,26,rebalanced,1.1559068
1,27,rebalanced,0.86693006
1,28,rebalanced,1.3003951
1,29,rebalanced,0.97529632
1,30,rebalanced,1.4629445
1,31,rebalanced,2.1944167
1,32,rebalanced,1.6458125
1,33,rebalanced,2.4687188
1,34,rebalanced,1.8515391
1,35,rebalanced,2.7773087
1,36,rebalanced,2.0829815
1,37,rebalanced,3.1244722
1,38,rebalanced,4.6867084
1,39,rebalanced,3.5150313
1,40,rebalanced,5.2725469
1,41,rebalanced,7.9088204
1,42,rebalanced,5.9316153
1,43,rebalanced,4.4487115
1,44,rebalanced,3.3365336
1,45,rebalanced,5.0048004
1,46,rebalanced,7.5072006
1,47,rebalanced,5.6304004
1,48,rebalanced,4.2228003
1,49,rebalanced,6.3342005
1,50,rebalanced,4.7506504
1,51,rebalanced,7.1259756
1,52,rebalanced,5.3444817
1,53,rebalanced,4.0083613
1,54,rebalanced,3.0062709
1,55,rebalanced,2.2547032
1,56,rebalanced,3.3820548
1,57,rebalanced,2.5365411
1,58,rebalanced,3.8048117
1,59,rebalanced,2.8536087
1,60,rebalanced,2.1402066
1,61,rebalanced,3.2103098
1,62,rebalanced,2.4077324
1,63,rebalanced,1.8057993
1,64,rebalanced,1.3543495
1,65,rebalanced,2.0315242
1,66,rebalanced,1.5236431
1,67,rebalanced,1.1427324
1,68,rebalanced,0.85704927
1,69,rebalanced,1.2855739
1,70,rebalanced,0.96418043
1,71,rebalanced,0.72313532
1,72,rebalanced,1.084703
1,73,rebalanced,1.6270545
1,74,rebalanced,2.4405817
1,75,rebalanced,1.8304363
1,76,rebalanced,1.3728272
1,77,rebalanced,1.0296204
1,78,rebalanced,1.5444306
1,79,rebalanced,1.158323
1,80,rebalanced,1.7374844
1,81,rebalanced,1.3031133
1,82,rebalanced,1.95467
1,83,rebalanced,1.4660025
1,84,rebalanced,2.1990037
1,85,rebalanced,1.6492528
1,86,rebalanced,2.4738792
1,87,rebalanced,1.8554094
1,88,rebalanced,1.3915571
1,89,rebalanced,1.0436678
1,90,rebalanced,0.78275084
1,91,rebalanced,0.58706313
1,92,rebalanced,0.8805947
1,93,rebalanced,0.66044603
1,94,rebalanced,0.99066904
1,95,rebalanced,0.74300178
1,96,rebalanced,1.1145027
1,97,rebalanced,1.671754
1,98,rebalanced,2.507631
1,99,rebalanced,3.7614465
1,100,rebalanced,5.6421698
2,0,rebalanced,1
2,1,rebalanced,1.5
2,2,rebalanced,2.25
2,3,rebalanced,1.6875
2,4,rebalanced,2.53125
2,5,rebalanced,1.8984375
2,6,rebalanced,1.4238281
2,7,rebalanced,1.0678711
2,8,rebalanced,1.6018066
2,9,rebalanced,2.40271
2,10,rebalanced,3.6040649
2,11,rebalanced,5.4060974
2,12,rebalanced,8.1091461
2,13,rebalanced,6.0818596
2,14,rebalanced,4.5613947
2,15,rebalanced,3.421046
2,16,rebalanced,2.5657845
2,17,rebalanced,1.9243384
2,18,rebalanced,1.4432538
2,19,rebalanced,2.1648807
2,20,rebalanced,3.247321
2,21,rebalanced,2.4354908
2,22,rebalanced,3.6532362
2,23,rebalanced,2.7399271
2,24,rebalanced,4.1098907
2,25,rebalanced,3.082418
2,26,rebalanced,2.3118135
2,27,rebalanced,3.4677203
2,28,rebalanced,5.2015804
2,29,rebalanced,7.8023706
2,30,rebalanced,11.703556
2,31,rebalanced,8.7776669
2,32,rebalanced,6.5832502
2,33,rebalanced,4.9374376
2,34,rebalanced,3.7030782
2,35,rebalanced,5.5546173
2,36,rebalanced,4.165963
2,37,rebalanced,3.1244722
2,38,rebalanced,4.6867084
2,39,rebalanced,3.5150313
2,40,rebalanced,5.2725469
2,41,rebalanced,7.9088204
2,42,rebalanced,11.863231
2,43,rebalanced,8.8974229
2,44,rebalanced,13.346134
2,45,rebalanced,10.009601
2,46,rebalanced,15.014401
2,47,rebalanced,11.260801
2,48,rebalanced,16.891201
2,49,rebalanced,12.668401
2,50,rebalanced,9.5013008
2,51,rebalanced,14.251951
2,52,rebalanced,21.377927
2,53,rebalanced,16.033445
2,54,rebalanced,24.050168
2,55,rebalanced,36.075251
2,56,rebalanced,54.112877
2,57,rebalanced,81.169315
2,58,rebalanced,60.876987
2,59,rebalanced,45.65774
2,60,rebalanced,34.243305
2,61,rebalanced,51.364957
2,62,rebalanced,77.047436
2,63,rebalanced,115.57115
2,64,rebalanced,86.678366
2,65,rebalanced,65.008774
2,66,rebalanced,97.513161
2,67,rebalanced,146.26974
2,68,rebalanced,109.70231
2,69,rebalanced,164.55346
2,70,rebalanced,246.83019
2,71,rebalanced,370.24528
2,72,rebalanced,277.68396
2,73,rebalanced,208.26297
2,74,rebalanced,156.19723
2,75,rebalanced,117.14792
2,76,rebalanced,87.860942
2,77,rebalanced,65.895706
2,78,rebalanced,98.843559
2,79,rebalanced,74.132669
2,80,rebalanced,111.199
2,81,rebalanced,166.79851
2,82,rebalanced,125.09888
2,83,rebalanced,93.82416
2,84,rebalanced,70.36812
2,85,rebalanced,52.77609
2,86,rebalanced,39.582067
2,87,rebalanced,29.686551
2,88,rebalanced,44.529826
2,89,rebalanced,33.397369
2,90,rebalanced,50.096054
2,91,rebalanced,75.144081
2,92,rebalanced,56.358061
2,93,rebalanced,42.268546
2,94,rebalanced,31.701409
2,95,rebalanced,47.552114
2,96,rebalanced,35.664085
2,97,rebalanced,26.748064
2,98,rebalanced,20.061048
2,99,rebalanced,30.091572
2,100,rebalanced,45.137358
3,0,rebalanced,1
3,1,rebalanced,1.5
3,2,rebalanced,2.25
3,3,rebalanced,3.375
3,4,rebalanced,5.0625
3,5,rebalanced,3.796875
3,6,rebalanced,2.8476562
3,7,rebalanced,2.1357422
3,8,rebalanced,1.6018066
3,9,rebalanced,1.201355
3,10,rebalanced,0.90101624
3,11,rebalanced,1.3515244
3,12,rebalanced,1.0136433
3,13,rebalanced,0.76023245
3,14,rebalanced,1.1403487
3,15,rebalanced,1.710523
3,16,rebalanced,2.5657845
3,17,rebalanced,1.9243384
3,18,rebalanced,2.8865076
3,19,rebalanced,4.3297614
3,20,rebalanced,3.247321
3,21,rebalanced,2.4354908
3,22,rebalanced,3.6532362
3,23,rebalanced,2.7399271
3,24,rebalanced,2.0549453
3,25,rebalanced,1.541209
3,26,rebalanced,2.3118135
3,27,rebalanced,3.4677203
3,28,rebalanced,5.2015804
3,29,rebalanced,7.8023706
3,30,rebalanced,11.703556
3,31,rebalanced,17.555334
3,32,rebalanced,13.1665
3,33,rebalanced,19.749751
3,34,rebalanced,29.624626
3,35,rebalanced,22.218469
3,36,rebalanced,33.327704
3,37,rebalanced,49.991556
3,38,rebalanced,74.987334
3,39,rebalanced,112.481
3,40,rebalanced,84.360751
3,41,rebalanced,126.54113
3,42,rebalanced,94.905845
3,43,rebalanced,142.35877
3,44,rebalanced,213.53815
3,45,rebalanced,320.30723
3,46,rebalanced,480.46084
3,47,rebalanced,360.34563
3,48,rebalanced,540.51844
3,49,rebalanced,405.38883
3,50,rebalanced,608.08325
3,51,rebalanced,912.12487
3,52,rebalanced,1368.1873
3,53,rebalanced,1026.1405
3,54,rebalanced,769.60536
3,55,rebalanced,577.20402
3,56,rebalanced,432.90302
3,57,rebalanced,649.35452
3,58,rebalanced,487.01589
3,59,rebalanced,730.52384
3,60,rebalanced,1095.7858
3,61,rebalanced,1643.6786
3,62,rebalanced,1232.759
3,63,rebalanced,1849.1385
3,64,rebalanced,2773.7077
3,65,rebalanced,4160.5616
3,66,rebalanced,6240.8423
3,67,rebalanced,9361.2635
3,68,rebalanced,14041.895
3,69,rebalanced,21062.843
3,70,rebalanced,15797.132
3,71,rebalanced,11847.849
3,72,rebalanced,8885.8868
3,73,rebalanced,13328.83
3,74,rebalanced,9996.6227
3,75,rebalanced,7497.467
3,76,rebalanced,11246.201
3,77,rebalanced,16869.301
3,78,rebalanced,25303.951
3,79,rebalanced,37955.927
3,80,rebalanced,28466.945
3,81,rebalanced,21350.209
3,82,rebalanced,32025.313
3,83,rebalanced,24018.985
3,84,rebalanced,18014.239
3,85,rebalanced,27021.358
3,86,rebalanced,20266.019
3,87,rebalanced,15199.514
3,88,rebalanced,11399.635
3,89,rebalanced,8549.7266
3,90,rebalanced,6412.2949
3,91,rebalanced,9618.4424
3,92,rebalanced,14427.664
3,93,rebalanced,10820.748
3,94,rebalanced,8115.5608
3,95,rebalanced,12173.341
3,96,rebalanced,9130.0058
3,97,rebalanced,6847.5044
3,98,rebalanced,10271.257
3,99,rebalanced,15406.885
3,100,rebalanced,11555.164
4,0,rebalanced,1
4,1,rebalanced,1.5
4,2,rebalanced,2.25
4,3,rebalanced,3.375
4,4,rebalanced,5.0625
4,5,rebalanced,7.59375
4,6,rebalanced,11.390625
4,7,rebalanced,17.085938
4,8,rebalanced,12.814453
4,9,rebalanced,9.6108398
4,10,rebalanced,7.2081299
4,11,rebalanced,5.4060974
4,12,rebalanced,4.0545731
4,13,rebalanced,3.0409298
4,14,rebalanced,2.2806973
4,15,rebalanced,3.421046
4,16,rebalanced,2.5657845
4,17,rebalanced,1.9243384
4,18,rebalanced,1.4432538
4,19,rebalanced,1.0824403
4,20,rebalanced,0.81183026
4,21,rebalanced,1.2177454
4,22,rebalanced,0.91330904
4,23,rebalanced,0.68498178
4,24,rebalanced,0.51373633
4,25,rebalanced,0.38530225
4,26,rebalanced,0.57795338
4,27,rebalanced,0.43346503
4,28,rebalanced,0.65019755
4,29,rebalanced,0.97529632
4,30,rebalanced,0.73147224
4,31,rebalanced,1.0972084
4,32,rebalanced,1.6458125
4,33,rebalanced,1.2343594
4,34,rebalanced,1.8515391
4,35,rebalanced,2.7773087
4,36,rebalanced,2.0829815
4,37,rebalanced,3.1244722
4,38,rebalanced,2.3433542
4,39,rebalanced,3.5150313
4,40,rebalanced,5.2725469
4,41,rebalanced,7.9088204
4,42,rebalanced,11.863231
4,43,rebalanced,17.794846
4,44,rebalanced,13.346134
4,45,rebalanced,20.019202
4,46,rebalanced,15.014401
4,47,rebalanced,22.521602
4,48,rebalanced,16.891201
4,49,rebalanced,25.336802
4,50,rebalanced,38.005203
4,51,rebalanced,57.007805
4,52,rebalanced,85.511707
4,53,rebalanced,128.26756
4,54,rebalanced,96.20067
4,55,rebalanced,72.150503
4,56,rebalanced,54.112877
4,57,rebalanced,40.584658
4,58,rebalanced,60.876987
4,59,rebalanced,45.65774
4,60,rebalanced,34.243305
4,61,rebalanced,25.682479
4,62,rebalanced,38.523718
4,63,rebalanced,57.785577
4,64,rebalanced,86.678366
4,65,rebalanced,130.01755
4,66,rebalanced,97.513161
4,67,rebalanced,146.26974
4,68,rebalanced,219.40461
4,69,rebalanced,164.55346
4,70,rebalanced,246.83019
4,71,rebalanced,185.12264
4,72,rebalanced,277.68396
4,73,rebalanced,416.52595
4,74,rebalanced,312.39446
4,75,rebalanced,234.29584
4,76,rebalanced,351.44377
4,77,rebalanced,527.16565
4,78,rebalanced,395.37424
4,79,rebalanced,296.53068
4,80,rebalanced,444.79602
4,81,rebalanced,333.59701
4,82,rebalanced,250.19776
4,83,rebalanced,187.64832
4,84,rebalanced,140.73624
4,85,rebalanced,211.10436
4,86,rebalanced,316.65654
4,87,rebalanced,474.98481
4,88,rebalanced,356.23861
4,89,rebalanced,534.35791
4,90,rebalanced,801.53686
4,91,rebalanced,601.15265
4,92,rebalanced,450.86449
4,93,rebalanced,676.29673
4,94,rebalanced,1014.4451
4,95,rebalanced,1521.6676
4,96,rebalanced,1141.2507
4,97,rebalanced,1711.8761
4,98,rebalanced,2567.8141
4,99,rebalanced,3851.7212
4,100,rebalanced,5777.5818
5,0,rebalanced,1
5,1,rebalanced,0.75
5,2,rebalanced,1.125
5,3,rebalanced,0.84375
5,4,rebalanced,0.6328125
5,5,rebalanced,0.47460938
5,6,rebalanced,0.35595703
5,7,rebalanced,0.26696777
5,8,rebalanced,0.20022583
5,9,rebalanced,0.30033875
5,10,rebalanced,0.22525406
5,11,rebalanced,0.33788109
5,12,rebalanced,0.25341082
5,13,rebalanced,0.19005811
5,14,rebalanced,0.28508717
5,15,rebalanced,0.21381538
5,16,rebalanced,0.16036153
5,17,rebalanced,0.2405423
5,18,rebalanced,0.18040672
5,19,rebalanced,0.13530504
5,20,rebalanced,0.10147878
5,21,rebalanced,0.076109087
5,22,rebalanced,0.11416363
5,23,rebalanced,0.085622722
5,24,rebalanced,0.12843408
5,25,rebalanced,0.19265113
5,26,rebalanced,0.14448834
5,27,rebalanced,0.21673252
5,28,rebalanced,0.32509877
5,29,rebalanced,0.24382408
5,30,rebalanced,0.18286806
5,31,rebalanced,0.27430209
5,32,rebalanced,0.41145314
5,33,rebalanced,0.30858985
5,34,rebalanced,0.23144239
5,35,rebalanced,0.34716358
5,36,rebalanced,0.52074537
5,37,rebalanced,0.78111806
5,38,rebalanced,1.1716771
5,39,rebalanced,0.87875782
5,40,rebalanced,0.65906837
5,41,rebalanced,0.49430127
5,42,rebalanced,0.74145191
5,43,rebalanced,1.1121779
5,44,rebalanced,0.8341334
5,45,rebalanced,0.62560005
5,46,rebalanced,0.93840007
5,47,rebalanced,1.4076001
5,48,rebalanced,2.1114002
5,49,rebalanced,1.5835501
5,50,rebalanced,2.3753252
5,51,rebalanced,1.7814939
5,52,rebalanced,2.6722408
5,53,rebalanced,2.0041806
5,54,rebalanced,3.0062709
5,55,rebalanced,4.5094064
5,56,rebalanced,3.3820548
5,57,rebalanced,2.5365411
5,58,rebalanced,1.9024058
5,59,rebalanced,2.8536087
5,60,rebalanced,4.2804131
5,61,rebalanced,6.4206197
5,62,rebalanced,9.6309295
5,63,rebalanced,7.2231971
5,64,rebalanced,5.4173979
5,65,rebalanced,4.0630484
5,66,rebalanced,6.0945726
5,67,rebalanced,9.1418589
5,68,rebalanced,13.712788
5,69,rebalanced,10.284591
5,70,rebalanced,7.7134434
5,71,rebalanced,11.570165
5,72,rebalanced,8.6776239
5,73,rebalanced,6.5082179
5,74,rebalanced,4.8811634
5,75,rebalanced,3.6608726
5,76,rebalanced,2.7456544
5,77,rebalanced,4.1184816
5,78,rebalanced,6.1777225
5,79,rebalanced,4.6332918
5,80,rebalanced,6.9499378
5,81,rebalanced,10.424907
5,82,rebalanced,7.81868
5,83,rebalanced,5.86401
5,84,rebalanced,8.796015
5,85,rebalanced,13.194022
5,86,rebalanced,19.791034
5,87,rebalanced,14.843275
5,88,rebalanced,22.264913
5,89,rebalanced,16.698685
5,90,rebalanced,25.048027
5,91,rebalanced,37.572041
5,92,rebalanced,56.358061
5,93,rebalanced,84.537091
5,94,rebalanced,63.402818
5,95,rebalanced,47.552114
5,96,rebalanced,35.664085
5,97,rebalanced,53.496128
5,98,rebalanced,80.244192
5,99,rebalanced,120.36629
5,100,rebalanced,90.274716
6,0,rebalanced,1
6,1,rebalanced,1.5
6,2,rebalanced,2.25
6,3,rebalanced,3.375
6,4,rebalanced,2.53125
6,5,rebalanced,1.8984375
6,6,rebalanced,2.8476562
6,7,rebalanced,2.1357422
6,8,rebalanced,1.6018066
6,9,rebalanced,2.40271
6,10,rebalanced,1.8020325
6,11,rebalanced,1.3515244
6,12,rebalanced,1.0136433
6,13,rebalanced,1.5204649
6,14,rebalanced,1.1403487
6,15,rebalanced,1.710523
6,16,rebalanced,1.2828923
6,17,rebalanced,1.9243384
6,18,rebalanced,2.8865076
6,19,rebalanced,2.1648807
6,20,rebalanced,3.247321
6,21,rebalanced,2.4354908
6,22,rebalanced,3.6532362
6,23,rebalanced,2.7399271
6,24,rebalanced,4.1098907
6,25,rebalanced,6.164836
6,26,rebalanced,9.247254
6,27,rebalanced,6.9354405
6,28,rebalanced,5.2015804
6,29,rebalanced,7.8023706
6,30,rebalanced,5.8517779
6,31,rebalanced,4.3888334
6,32,rebalanced,3.2916251
6,33,rebalanced,4.9374376
6,34,rebalanced,7.4061564
6,35,rebalanced,5.5546173
6,36,rebalanced,4.165963
6,37,rebalanced,3.1244722
6,38,rebalanced,2.3433542
6,39,rebalanced,1.7575156
6,40,rebalanced,2.6362735
6,41,rebalanced,1.9772051
6,42,rebalanced,2.9658076
6,43,rebalanced,2.2243557
6,44,rebalanced,3.3365336
6,45,rebalanced,2.5024002
6,46,rebalanced,1.8768001
6,47,rebalanced,1.4076001
6,48,rebalanced,1.0557001
6,49,rebalanced,1.5835501
6,50,rebalanced,1.1876626
6,51,rebalanced,1.7814939
6,52,rebalanced,2.6722408
6,53,rebalanced,2.0041806
6,54,rebalanced,1.5031355
6,55,rebalanced,2.2547032
6,56,rebalanced,1.6910274
6,57,rebalanced,1.2682706
6,58,rebalanced,1.9024058
6,59,rebalanced,2.8536087
6,60,rebalanced,2.1402066
6,61,rebalanced,1.6051549
6,62,rebalanced,2.4077324
6,63,rebalanced,1.8057993
6,64,rebalanced,1.3543495
6,65,rebalanced,1.0157621
6,66,rebalanced,0.76182157
6,67,rebalanced,0.57136618
6,68,rebalanced,0.42852463
6,69,rebalanced,0.64278695
6,70,rebalanced,0.96418043
6,71,rebalanced,1.4462706
6,72,rebalanced,1.084703
6,73,rebalanced,1.6270545
6,74,rebalanced,2.4405817
6,75,rebalanced,3.6608726
6,76,rebalanced,5.4913088
6,77,rebalanced,8.2369633
6,78,rebalanced,6.1777225
6,79,rebalanced,4.6332918
6,80,rebalanced,6.9499378
6,81,rebalanced,10.424907
6,82,rebalanced,15.63736
6,83,rebalanced,11.72802
6,84,rebalanced,17.59203
6,85,rebalanced,13.194022
6,86,rebalanced,9.8955168
6,87,rebalanced,14.843275
6,88,rebalanced,22.264913
6,89,rebalanced,16.698685
6,90,rebalanced,25.048027
6,91,rebalanced,37.572041
6,92,rebalanced,56.358061
6,93,rebalanced,84.537091
6,94,rebalanced,126.80564
6,95,rebalanced,95.104228
6,96,rebalanced,71.328171
6,97,rebalanced,106.99226
6,98,rebalanced,80.244192
6,99,rebalanced,60.183144
6,100,rebalanced,90.274716
7,0,rebalanced,1
7,1,rebalanced,0.75
7,2,rebalanced,1.125
7,3,rebalanced,1.6875
7,4,rebalanced,1.265625
7,5,rebalanced,1.8984375
7,6,rebalanced,2.8476562
7,7,rebalanced,2.1357422
7,8,rebalanced,3.2036133
7,9,rebalanced,4.8054199
7,10,rebalanced,3.6040649
7,11,rebalanced,2.7030487
7,12,rebalanced,4.0545731
7,13,rebalanced,6.0818596
7,14,rebalanced,9.1227894
7,15,rebalanced,13.684184
7,16,rebalanced,20.526276
7,17,rebalanced,15.394707
7,18,rebalanced,23.092061
7,19,rebalanced,17.319045
7,20,rebalanced,25.978568
7,21,rebalanced,19.483926
7,22,rebalanced,29.225889
7,23,rebalanced,43.838834
7,24,rebalanced,32.879125
7,25,rebalanced,24.659344
7,26,rebalanced,36.989016
7,27,rebalanced,27.741762
7,28,rebalanced,41.612643
7,29,rebalanced,62.418965
7,30,rebalanced,46.814223
7,31,rebalanced,70.221335
7,32,rebalanced,52.666001
7,33,rebalanced,78.999002
7,34,rebalanced,118.4985
7,35,rebalanced,88.873877
7,36,rebalanced,66.655408
7,37,rebalanced,49.991556
7,38,rebalanced,74.987334
7,39,rebalanced,112.481
7,40,rebalanced,84.360751
7,41,rebalanced,126.54113
7,42,rebalanced,189.81169
7,43,rebalanced,142.35877
7,44,rebalanced,213.53815
7,45,rebalanced,320.30723
7,46,rebalanced,480.46084
7,47,rebalanced,360.34563
7,48,rebalanced,540.51844
7,49,rebalanced,810.77766
7,50,rebalanced,608.08325
7,51,rebalanced,456.06244
7,52,rebalanced,684.09365
7,53,rebalanced,513.07024
7,54,rebalanced,384.80268
7,55,rebalanced,288.60201
7,56,rebalanced,432.90302
7,57,rebalanced,324.67726
7,58,rebalanced,243.50795
7,59,rebalanced,365.26192
7,60,rebalanced,273.94644
7,61,rebalanced,410.91966
7,62,rebalanced,616.37949
7,63,rebalanced,462.28462
7,64,rebalanced,693.42693
7,65,rebalanced,520.07019
7,66,rebalanced,780.10529
7,67,rebalanced,1170.1579
7,68,rebalanced,877.61845
7,69,rebalanced,658.21384
7,70,rebalanced,987.32076
7,71,rebalanced,740.49057
7,72,rebalanced,1110.7359
7,73,rebalanced,833.05189
7,74,rebalanced,624.78892
7,75,rebalanced,937.18338
7,76,rebalanced,702.88753
7,77,rebalanced,527.16565
7,78,rebalanced,790.74847
7,79,rebalanced,593.06136
7,80,rebalanced,889.59203
7,81,rebalanced,1334.388
7,82,rebalanced,1000.791
7,83,rebalanced,750.59328
7,84,rebalanced,1125.8899
7,85,rebalanced,844.41744
7,86,rebalanced,1266.6262
7,87,rebalanced,949.96962
7,88,rebalanced,1424.9544
7,89,rebalanced,1068.7158
7,90,rebalanced,801.53686
7,91,rebalanced,1202.3053
7,92,rebalanced,1803.4579
7,93,rebalanced,1352.5935
7,94,rebalanced,1014.4451
7,95,rebalanced,1521.6676
7,96,rebalanced,2282.5015
7,97,rebalanced,3423.7522
7,98,rebalanced,2567.8141
7,99,rebalanced,1925.8606
7,100,rebalanced,1444.3955
8,0,rebalanced,1
8,1,rebalanced,0.75
8,2,rebalanced,1.125
8,3,rebalanced,1.6875
8,4,rebalanced,1.265625
8,5,rebalanced,0.94921875
8,6,rebalanced,1.4238281
8,7,rebalanced,1.0678711
8,8,rebalanced,0.80090332
8,9,rebalanced,0.60067749
8,10,rebalanced,0.45050812
8,11,rebalanced,0.33788109
8,12,rebalanced,0.50682163
8,13,rebalanced,0.38011622
8,14,rebalanced,0.57017434
8,15,rebalanced,0.42763075
8,16,rebalanced,0.64144613
8,17,rebalanced,0.96216919
8,18,rebalanced,0.72162689
8,19,rebalanced,0.54122017
8,20,rebalanced,0.40591513
8,21,rebalanced,0.60887269
8,22,rebalanced,0.91330904
8,23,rebalanced,1.3699636
8,24,rebalanced,2.0549453
8,25,rebalanced,3.082418
8,26,rebalanced,4.623627
8,27,rebalanced,3.4677203
8,28,rebalanced,5.2015804
8,29,rebalanced,3.9011853
8,30,rebalanced,2.925889
8,31,rebalanced,4.3888334
8,32,rebalanced,3.2916251
8,33,rebalanced,2.4687188
8,34,rebalanced,3.7030782
8,35,rebalanced,2.7773087
8,36,rebalanced,2.0829815
8,37,rebalanced,1.5622361
8,38,rebalanced,1.1716771
8,39,rebalanced,1.7575156
8,40,rebalanced,2.6362735
8,41,rebalanced,3.9544102
8,42,rebalanced,2.9658076
8,43,rebalanced,2.2243557
8,44,rebalanced,3.3365336
8,45,rebalanced,2.5024002
8,46,rebalanced,3.7536003
8,47,rebalanced,2.8152002
8,48,rebalanced,4.2228003
8,49,rebalanced,6.3342005
8,50,rebalanced,9.5013008
8,51,rebalanced,7.1259756
8,52,rebalanced,10.688963
8,53,rebalanced,16.033445
8,54,rebalanced,12.025084
8,55,rebalanced,18.037626
8,56,rebalanced,27.056438
8,57,rebalanced,20.292329
8,58,rebalanced,30.438493
8,59,rebalanced,45.65774
8,60,rebalanced,68.48661
8,61,rebalanced,102.72991
8,62,rebalanced,77.047436
8,63,rebalanced,115.57115
8,64,rebalanced,86.678366
8,65,rebalanced,65.008774
8,66,rebalanced,48.756581
8,67,rebalanced,36.567436
8,68,rebalanced,54.851153
8,69,rebalanced,82.27673
8,70,rebalanced,61.707547
8,71,rebalanced,92.561321
8,72,rebalanced,138.84198
8,73,rebalanced,208.26297
8,74,rebalanced,156.19723
8,75,rebalanced,234.29584
8,76,rebalanced,175.72188
8,77,rebalanced,263.58282
8,78,rebalanced,395.37424
8,79,rebalanced,593.06136
8,80,rebalanced,444.79602
8,81,rebalanced,333.59701
8,82,rebalanced,250.19776
8,83,rebalanced,375.29664
8,84,rebalanced,562.94496
8,85,rebalanced,422.20872
8,86,rebalanced,633.31308
8,87,rebalanced,474.98481
8,88,rebalanced,712.47721
8,89,rebalanced,1068.7158
8,90,rebalanced,1603.0737
8,91,rebalanced,1202.3053
8,92,rebalanced,901.72897
8,93,rebalanced,1352.5935
8,94,rebalanced,2028.8902
8,95,rebalanced,3043.3353
8,96,rebalanced,4565.0029
8,97,rebalanced,3423.7522
8,98,rebalanced,2567.8141
8,99,rebalanced,3851.7212
8,100,rebalanced,5777.5818
9,0,rebalanced,1
9,1,rebalanced,1.5
9,2,rebalanced,1.125
9,3,rebalanced,1.6875
9,4,rebalanced,2.53125
9,5,rebalanced,1.8984375
9,6,rebalanced,1.4238281
9,7,rebalanced,1.0678711
9,8,rebalanced,0.80090332
9,9,rebalanced,0.60067749
9,10,rebalanced,0.90101624
9,11,rebalanced,0.67576218
9,12,rebalanced,0.50682163
9,13,rebalanced,0.38011622
9,14,rebalanced,0.57017434
9,15,rebalanced,0.42763075
9,16,rebalanced,0.32072306
9,17,rebalanced,0.4810846
9,18,rebalanced,0.36081345
9,19,rebalanced,0.54122017
9,20,rebalanced,0.81183026
9,21,rebalanced,0.60887269
9,22,rebalanced,0.91330904
9,23,rebalanced,0.68498178
9,24,rebalanced,1.0274727
9,25,rebalanced,0.7706045
9,26,rebalanced,0.57795338
9,27,rebalanced,0.43346503
9,28,rebalanced,0.65019755
9,29,rebalanced,0.97529632
9,30,rebalanced,0.73147224
9,31,rebalanced,0.54860418
9,32,rebalanced,0.41145314
9,33,rebalanced,0.30858985
9,34,rebalanced,0.23144239
9,35,rebalanced,0.17358179
9,36,rebalanced,0.26037269
9,37,rebalanced,0.19527952
9,38,rebalanced,0.14645964
9,39,rebalanced,0.10984473
9,40,rebalanced,0.16476709
9,41,rebalanced,0.12357532
9,42,rebalanced,0.092681489
9,43,rebalanced,0.069511117
9,44,rebalanced,0.10426667
9,45,rebalanced,0.078200006
9,46,rebalanced,0.058650005
9,47,rebalanced,0.087975007
9,48,rebalanced,0.065981255
9,49,rebalanced,0.049485941
9,50,rebalanced,0.037114456
9,51,rebalanced,0.027835842
9,52,rebalanced,0.020876882
9,53,rebalanced,0.015657661
9,54,rebalanced,0.011743246
9,55,rebalanced,0.0088074344
9,56,rebalanced,0.013211152
9,57,rebalanced,0.0099083637
9,58,rebalanced,0.0074312728
9,59,rebalanced,0.011146909
